id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors,id_dup,name_dup
2944227,Scanmast,,,,2,"Mora, Dalarna County, Sweden",,,792 37,Sweden,Mora,,,True
1717240,Sciences Po Paris,Sciences Po is France’s leading university in the social sciences and has been educating decision-makers in the public,Education,,4,"27 Rue Saint-Guillaume, 75007 Paris, Frankrijk",Rue Saint-Guillaume,,,France,Paris,Social,,True
1480506,Sciences Po Paris,Sciences Po is France’s leading university in the social sciences and has been educating decision-makers in the public,Education,,8,"France, Paris",,,75001,France,Paris,,,True
1299693,Scientific Technologies,Corporation for health technology and services company,Health,,4,"United States, Tucson",,,,United States,Tucson,,,True
2159655,Scientific Technologies,STChealth | STC,Health,,4,"Phoenix, AZ, United States",,,85003,United States,Phoenix,,,True
2094455,Scoot,Scoot Global - Scoot,Transportation,Energy,2,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
1504886,Scoot,"A shared mobility company that runs a fleet of electric vehicles, including motos, e-bikes and kick scooters",Transportation,,4,"San Francisco, CA 94103, USA",,,94103,United States,San Francisco,"electric vehicle,e-scooters",,True
880146,Scratch Music Group,Scratch.com - Learn to DJ | Discover | Book a DJ,Music,,2,"United States, New York",,,,United States,New York,"dj,Music",,True
141220,Scratch Music Group,Scratch.com - Learn to DJ | Discover | Book a DJ,Education,Music,2,"United States, New York",,,,United States,New York,"dj,Retail,Entertainment",,True
1712379,Scuola Politecnica di Design,School in milan,Transportation,Home Living,4,"Italy, Milan",,,20121,Italy,Milan,,,True
1528295,Scuola Politecnica di Design,School in milan,,,8,"Italy, Milan",,,20121,Italy,Milan,,,True
1242658,Seamless Accelerator,Coalition of world class enterprises seeking iot startups,,,3,"United States, Grand Rapids",,,,United States,Grand Rapids,,,True
2116212,Seamless Accelerator,SEAMLESS,,,3,"Grand Rapids, MI, United States",,,49503,United States,Grand Rapids,,,True
2936076,Seesaw,,,,2,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
87256,Seesaw,Student-driven digital platform that turns assignments into social media,Media,,2,"United States, San Francisco",,,,United States,San Francisco,"communication,platform,Social,Social Media",,True
2094737,Sencha,,Enterprise Software,,2,"Austin, TX, United States",,,78701,United States,Austin,,,True
1520458,Sencha,Sencha - Sencha.com | Sencha.com,Enterprise Software,,2,"United States, Redwood City",,,94063,United States,Redwood City,"web development,Open Source,platform,Testing",,True
1249491,Sense Talent Labs,Sense,Telecom,,2,"United States, San Francisco",,,,United States,San Francisco,"communication,platform,SaaS",,True
928357,Sense Talent Labs,An engagement platform designed to improve contractor work experience and increase loyalty to employers,Jobs Recruitment,,2,"550 15th St, San Francisco, CA 94103, USA",15th Street,550,94103,United States,San Francisco,"contracting,loyalty program,Workflow,Recruitment,communication,platform,SaaS",,True
984991,Serbian Private Equity Association,Advocating the Private Equity and Venture Capital industry in Serbia,Event Tech,,2,"Serbia, Belgrade",,,,Serbia,Belgrade,,,True
1234583,Serbian Private Equity Association,Advocating the Private Equity and Venture Capital industry in Serbia,,,3,"Serbia, Belgrade",,,,Serbia,Belgrade,,,True
1450644,Serviceware SE,"Designs, develops enterprise software and offers system checking and private cloud, as well as customer, information technology, human resource, financial, and field service management solutions",Enterprise Software,,4,"65520 Bad Camberg, Germany",,,65520,Germany,Bad Camberg,,,True
2131006,Serviceware SE,Next level Enterprise Service Management | Serviceware SE,Enterprise Software,Legal,2,"Carl-Zeiss-Straße 16, 65520 Bad Camberg, Germany",Carl-Zeiss-Straße,16,65520,Germany,Bad Camberg,,,True
1354064,Sewickley Academy,"Sewickley Academy inspires and educates students to engage their hearts, minds, and hands to cultivate their full individual",Education,,8,"United States, Sewickley",,,15143,United States,Sewickley,,,True
1645430,Sewickley Academy,"Sewickley Academy inspires and educates students to engage their hearts, minds, and hands to cultivate their full individual",,,4,"United States, Sewickley",,,15143,United States,Sewickley,outside tech,,True
2116142,Shadow Ventures,Shadow Ventures - Investing in startups that bring innovation to undisrupted markets,,,3,"Atlanta, GA, United States",,,30303,United States,Atlanta,,,True
1216837,Shadow Ventures,Venture capital firm focused exclusively on technology that drives innovation in the built environment,,,3,"United States, Atlanta",,,,United States,Atlanta,,,True
1590547,Shawcor,Global energy services company specializing in technology-based products and services,Energy,,4,"Canada, Toronto",,,M5H,Canada,Toronto,outside tech,,True
1568576,Shawcor,"Shawcor, a leading integrated energy services company",Transportation,,3,"Canada, Toronto",,,M5H,Canada,Toronto,,,True
130014,Shopbop,Shopbop.com Designer Women's Fashion Brands,Fashion,,2,"1301 E Washington Ave, Madison, WI 53703, USA",East Washington Avenue,1301,,United States,Madison,branding,,True
86757,Shopbop,Shopbop.com Designer Women's Fashion Brands,Fashion,,2,"1301 E Washington Ave, Madison, WI 53703, USA",East Washington Avenue,1301,,United States,Madison,branding,,True
2959355,Shopopop,,,,2,"Nantes, Loire Region, France",,,44000,France,Nantes,,,True
1453714,Shopopop,Collaborative delivery platform for local commerce,Food,,2,"168 Route de Saint-Joseph, 44300 Nantes, France",Route de Saint-Joseph,,,France,Nantes,"Collaboration,platform,sharing economy",,True
1222160,Signature Financial Corporation,"Real estate investment company located in conshohocken, pa",,,3,"United States, Conshohocken, Ridge Pike, 15",Ridge Pike,15,19428,United States,Conshohocken,,,True
1341011,Signature Financial Corporation,Commercial real estate development company,Fintech,Real Estate,2,"United States, Conshohocken",,,19428,United States,Conshohocken,investing,,True
1465807,Sitemark,,Robotics,,2,"Gaston Geenslaan 11, 3001 Leuven, Belgium",Gaston Geenslaan,,,Belgium,Leuven,,,True
891652,Sitemark,Fully autonomous scalable drone platform,Energy,Robotics,2,"Gaston Geenslaan 11, 3001 Leuven, Belgium",Gaston Geenslaan,11,3001,Belgium,Leuven,"industrial analytics,industrial drones,industrial technology,Aerospace,drones,Aviation & Aerospace,robotic,solar energy,industrial robotics,automated process,platform,insurtech,Automated Technology",,True
2936352,Skill Scout,,,,2,"Iron, MN, United States",,,55751,United States,Iron,,,True
1338013,Skill Scout,They make your hiring better by making job skills tangible,Jobs Recruitment,,2,"United States, Chicago",,,,United States,Chicago,"video,community",,True
122440,Skore,Platform for corporate education programs,Enterprise Software,Education,2,"Campus São Paulo - A Google Space - Rua Coronel Oscar Porto, 70 - Paraíso, São Paulo - SP, 01313-902, Brazil",Rua Coronel Oscar Porto,70,01313-902,Brazil,São Paulo,"Knowledge Management,Corporate Training,team collaboration,Collaboration,platform",,True
1733865,Skore,Platform that helps teams to increase their collective knowledge & strengthen their culture,Media,,2,"United States, Sunnyvale",,,94086,United States,Sunnyvale,"platform,sharing economy",,True
1753340,SmartMe.University,Leading ukrainian educational online platform,,,8,"01001 Kiev, Ukraine",,,01001,Ukraine,Kiev,,,True
1475776,SmartMe.University,Platform for online learning,Education,,2,"01001 Kiev, Ukraine",,,01001,Ukraine,Kiev,"Content,E-Learning",,True
2958569,Snapsheet,,Enterprise Software,,2,"Chicago, IL, United States",,,60602,United States,Chicago,,,True
915049,Snapsheet,Mobile application to accelerate estimates of repairs to vehicles that are victims of road accidents,Transportation,Fintech,2,"1 N Dearborn St, Chicago, IL 60602, USA",North Dearborn Street,1,60602,United States,Chicago,"car insurance,vehicle,Insurtech claim,repair,Automotive,SaaS",,True
867177,Softeam,Consulting and technology services in France,Home Living,Media,15,"France, Paris, Avenue des Champs-Élysées, 70",Avenue des Champs-Élysées,70,75008,France,Paris,"appliances,outside tech,agency,consulting services,Social",,True
1463637,Softeam,Softeam Group | Faites de votre projet un succès !,,,4,"France, Paris",,,75001,France,Paris,Innovation Radar,,True
2945813,Somabar,,,,2,"Los Angeles, CA, United States",,,90012,United States,Los Angeles,,,True
1285392,Somabar,"Affordable automated bartender for hotels, restaurants, lounges and bars",Travel,,2,"United States, Los Angeles",,,,United States,Los Angeles,"automated process,app,Automated Technology",,True
986799,Somatix,"A body motion detection, tracking, analysis, and management platform for preventive and rehabilitative healthcare and well-being enhancement",Health,,2,"Israel, Herzliya, Galgalei ha-Plada Street, 6",Galgalei ha-Plada Street,6,,Israel,Herzliya,"remote monitoring,real time,Psychology,Lifestyle,iot,Intellectual Property,patient engagement,Product Market Fit 2018 (EIT health),Health Platform,Predictive Analytics,Product Market Fit (EIT Health),patenting,Data Analytics,Gesture Recognition,behavior analytics,platform,SaaS",,True
1465202,Somatix,Home - Somatix,Health,Wellness Beauty,2,"3 Columbus Cir, New York, NY 10019, USA",Columbus Circle,3,10019,United States,New York,"Wearable,mHealth,Health Care,healthcare,platform,Analytics,monitoring",,True
2884560,Soon,Soon | Collaborative Team Scheduling,,,2,"Netherlands, The Hague",,,2514,Netherlands,The Hague,,,True
2884561,Soon,Soon | Collaborative Team Scheduling,,,2,"Netherlands, The Hague",,,2514,Netherlands,The Hague,,,True
1477154,South Ventures,South Ventures | Investments,,,3,"United States, Key Biscayne",,,33149,United States,Key Biscayne,,,True
203675,South Ventures,La forma más fácil de invertir en startups,,,4,"United States, Miami",,,,United States,Miami,,,True
936575,Southern Methodist University,,,,8,"Dallas, TX 75205, USA",,,75205,United States,Dallas,,,True
1808190,Southern Methodist University,SMU | World Changers Shaped Here!,,,8,"Dallas, TX, United States",,,75201,United States,Dallas,,,True
1465874,Spark Networks,Leading global dating company with a widening portfolio of premium & freemium apps,Dating,Telecom,2,"11150 CA-2 #600, Los Angeles, CA 90025, USA",California 2,11150,,United States,West Los Angeles,"platform,SaaS",,True
85919,Spark Networks,"Spark Networks – A Leading Provider of Iconic, Niche-Focused Brands.",Dating,,4,"11150 CA-2 #600, Los Angeles, CA 90025, USA",California 2,11150,,United States,West Los Angeles,"presentation,network,Intellectual Property,presentation,community",,True
111656,SportID,A wellness platform to choose the wellness service,Wellness Beauty,,2,"Kotkapoja, 10129 Tallinn, Estonia",Kotkapoja,,10129,Estonia,Tallinn,,,True
1465121,SportID,"Stebby (previously known as SportID), symbolises moving step-by-step and thinking more about our health",Health,Sports,2,"Riia 142, 50415 Tartu, Estonia",Riia,142,50415,Estonia,Tartu,,,True
2883337,Spoxies Research,Spoxies B.V.,,,2,"Netherlands, Utrecht",,,3511,Netherlands,Utrecht,,,True
2883338,Spoxies Research,Spoxies B.V.,,,2,"Netherlands, Utrecht",,,3511,Netherlands,Utrecht,,,True
1521853,Spur,Simplifying the Connection Between Workers and Workplaces - Spur,Jobs Recruitment,,2,"United States, Huntsville",,,35801,United States,Huntsville,"hotel,accommodation,app",,True
169040,Spur,Acquired by @Rewardstream in 2013. Spur is the First Mobile Refer-a-Friend Platform - available on iOS & Android.,Media,,2,"Germany, Berlin, Richard-Strauss-Straße, 20",Richard-Strauss-Straße,20,,Germany,Berlin,platform,,True
1646325,St Jude Children’s Research Hospital,Pediatric treatment and research facility focused on children's catastrophic,Health,,4,"United States, Memphis",,,38103,United States,Memphis,"cancer,oncology,children,outside tech",,True
1363012,St Jude Children’s Research Hospital,Pediatric treatment and research facility focused on children's catastrophic,Health,,8,"United States, Memphis",,,,United States,Memphis,,,True
1533757,Stacker,"Platform allows you to create the digital tools you need to engage your customers, partners and company",Enterprise Software,Marketing,2,"Bonhill St, Shoreditch, London EC2A 4QJ",Bonhill Street,,EC2A 4QJ,United Kingdom,London,"Android,Information Technology,platform",,True
2938605,Stacker,,,,2,"London, England, United Kingdom",,,SW1A 2,United Kingdom,London,,,True
2099870,Stamford Innovation Center,Home | Stamford Innovation Center,,,2,"Stamford, CT, United States",,,06901,United States,Stamford,,,True
1376717,Stamford Innovation Center,The hub for innovation & entrepreneurship,Event Tech,Real Estate,2,"Stamford, CT, United States",,,06901,United States,Stamford,community,,True
1519604,Start Invest,Start Invest focuses on investing in companies with competitive business ideas and potential to generate growth and renewal,Fintech,,2,"Sweden, Gothenburg",,,411 36,Sweden,Gothenburg,investing,,True
1249311,Start Invest,Investing in companies with competitive business ideas and potential to generate growth and renewal,,,3,"Gothenburg, Sweden",,,,Sweden,Gothenburg,,,True
1228428,Start-ed Free Legal Workshop,Events will be held at an incubator around the city in collaboration with a number of universities,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
1455777,Start-ed Free Legal Workshop,StartEd - Education Through Innovation,Education,Legal,2,"Ireland, Dublin",,,D01,Ireland,Dublin,,,True
1454089,Startup Boost,"A global pre-accelerator preparing pre-seed tech startups for accelerators, investment and revenue",Event Tech,,3,"Ireland, Dublin",,,D01,Ireland,Dublin,,,True
974087,Startup Boost,"To lead pre-seed stage startups towards Accelerators, Investment, and/or Revenue (AIR)",,,3,"Venice, Los Angeles, CA, USA",,,,United States,Los Angeles,"revenue management,Lead Generation",,True
1485393,Startup Campus,Startup Campus – Magyarország,,,3,"Wenlock Rd, Hoxton, London N1",Wenlock Road,,,United Kingdom,London,,,True
1532590,Startup Campus,Startup Consultancy,Education,,4,"Hungary, Budapest",,,1061,Hungary,Budapest,investing,,True
1602811,Startup Poland,"Startup Poland is a grassroots organization created by Polish startup founders with the goal to help build better conditions for Polish startups by influencing policy-makers, educators, academics and media",,,16,"Warsaw, Poland",,,,Poland,Warsaw,"Business Intelligence,Research,reporting,vc firms,startup ecosystem",,True
2962568,Startup Poland,,,,2,"Warsaw, Woj. Mazowieckie, Poland",,,00-001,Poland,Warsaw,,,True
1519211,Steinbeis-Hochschule Berlin,"Steinbeis-Hochschule-Berlin is a hochschulwesen company based out of Berlin, Germany",,,8,"Germany, Berlin",,,,Germany,Berlin,,,True
1714246,Steinbeis-Hochschule Berlin,School,Fintech,,8,"Ernst-Augustin-Straße 15, 12489 Berlin, Germany",Ernst-Augustin-Straße,,,Germany,Berlin,,,True
1465854,Stereograph,Stereograph - Home,Enterprise Software,,2,"Lille, France",,,,France,Lille,,,True
864957,Stereograph,Architecture in 3D,Real Estate,,2,"Technopolis, Pôle Euratechnologie, 2 Allée de la Haye du Temple, Pôle, 59800 Lille, France","Allée de la Haye du Temple, Pôle",,,France,Lille,"Smart Building,Real Estate,Modeling,Architecture,Infrastructure Services,3D Printing,Visualization,SaaS",,True
1231454,Sterlite Power,Sterlite Power is India’s largest private sector power transmission developer,Energy,,3,"India, Mathura",,,,India,Mathura,drones,,True
2899256,Sterlite Power,Sterlite Power: Electric Power Transmission Company & Solutions Provider,Energy,,2,"New Delhi, Delhi, India",,,,India,New Delhi,outside tech,,True
1520487,Stitch Health,Stitch: Healthcare Made Simple,Health,,2,"United States, San Francisco",,,94102,United States,San Francisco,"Health Care,platform",,True
2098273,Stitch Health,Stitch,Event Tech,,2,"San Francisco, CA, United States",,,94102,United States,San Francisco,,,True
1277809,Stoovo,AI Powered Financial Assistant,Fintech,Jobs Recruitment,2,"610 E Weddell Dr, Sunnyvale, CA 94089, USA",East Weddell Drive,610,94089,United States,Sunnyvale,gig economy,,True
2421536,Stoovo,Stoovo | Stoovo,Jobs Recruitment,,2,"Sunnyvale, CA, United States",,,94086,United States,Sunnyvale,,,True
1648912,Stuyvesant High School,Pro Scientia Atque Sapientia,,,4,"United States, New York",,,10007,United States,New York,outside tech,,True
1390248,Stuyvesant High School,Pro Scientia Atque Sapientia,,,8,"United States, New York",,,,United States,New York,,,True
152796,Submitedge,"We are one of the Most reputed Online & Local Business Branding | #SEO | #SMO Company; Tweeting insights, latest offers, service features, strategies and more!!",,,2,"India, Mumbai, Air India Road",Air India Road,,,India,Mumbai,"branding,Advertising,agency",,True
1733487,Submitedge,Search engine optimization (SEO) has sta,Marketing,,2,"United States, Houston",,,77002,United States,Houston,"Search Engine,SEO",,True
1458263,Sud Angels,Business angels participating in the first rounds of new companies in the Languedoc-Roussillon and neighbouring regions,,,3,"Montpellier, France",,,,France,Montpellier,,,True
1480503,Sud Angels,"Fondateur et PDG de NelisXRMcom, Architecte de solutions d'entreprise plus conviviale, plus sociale, plus agile",,,2,"France, Montpellier",,,34000,France,Montpellier,,,True
1477157,Sunbridge Partners,Sunbridge Partners,,,3,"United States, Beachwood",,,44122,United States,Beachwood,,,True
86215,Sunbridge Partners,Sunbridge Partners,,,4,"United States, Beachwood",,,,United States,Beachwood,"partners,agency",,True
1457348,Supreme Group,Supreme Group,,,4,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,Supply Chain Management,,True
1239818,Supreme Group,"End-to-end supply chain solutions to defense, government, and commercial sector",,,3,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,,,True
1477158,Surgical Frontiers,"Surgical Frontiers – Improving Surgery, Improving Lives",,,3,"United States, Logan",,,84321,United States,Logan,,,True
1267917,Surgical Frontiers,Surgical Frontiers is making life better for the injured and impaired by funding,Legal,,2,"United States, Logan",,,,United States,Logan,"regtech compliance,regtech compliance,compliance,investing",,True
867000,Swarovski Group,Homepage - Swarovski Group,,,4,"Switzerland, Männedorf, Alte Landstrasse, 411",Alte Landstrasse,411,8708,Switzerland,Männedorf,,,True
867000,Swarovski Group,Homepage - Swarovski Group,,,4,"Switzerland, Männedorf, Alte Landstrasse, 411",Alte Landstrasse,411,8708,Switzerland,Männedorf,,,True
1520494,Swift Medical,"Digital wound care management, delivering advanced wound care visualization and touchless 3D measurement through its smartphone-ready Swift Skin and Wound software",Health,,2,"1 Richmond St W, Toronto, ON M5H 3W4, Canada",Richmond Street West,1,M5H 3W4,Canada,Toronto,"dermatology,medical device,Medical",,True
2020723,Swift Medical,Digital Wound Care Management for Enterprise - Swift,Health,,2,"Toronto, ON, Canada",,,M5H,Canada,Toronto,,,True
1216772,Swiss Capital S.A.,Financial services and investmenmt company,,,3,"Romania, Bucharest",,,,Romania,Bucharest,,,True
984132,Swiss Capital S.A.,Swiss Capital S.A. is a financial services and investmenmt company,Fintech,,2,"Bulevardul Dacia 20, București 013714, Romania",Bulevardul Dacia,,,Romania,București,financial service,,True
1551876,Symbiosis Institute Of Business Management,Postgraduate programs,Marketing,,8,"India, Pune",,,411030,India,Pune,,,True
1720051,Symbiosis Institute Of Business Management,Postgraduate programs,Marketing,,2,"India, Pune",,,411030,India,Pune,branding,,True
1706803,Symbiosis Institute of Telecom Management,Symbiosis Institute of Telecom Management,Telecom,,2,"India, Pune",,,411030,India,Pune,outside tech,,True
1544550,Symbiosis Institute of Telecom Management,Symbiosis Institute of Telecom Management,,,8,"India, Pune",,,411030,India,Pune,,,True
2514932,SynTouch,SynTouch – We bring scientific certainty to decisions about product feel,Robotics,,2,"Montrose, CA, United States",,,91020,United States,Montrose,,,True
1437995,SynTouch,Sensor technology that gives robots the ability to replicate the human sense of touch,Robotics,,2,"United States, Los Angeles",,,,United States,Los Angeles,sensor,,True
112932,Synoste Oy,Develops treatment solutions for skeletal deformities,Media,Health,2,"Finland, Espoo, Metsänneidonkuja, 8",Metsänneidonkuja,8,02130,Finland,Espoo,"orthopedic,sound technology,implants,treatment,Student,surgery,spin-off,Publishing,Medical Technology,Storage,heating,Cooling tech,Biotechnology,Printing,video,communication,Risk Management,regtech compliance,insurtech,compliance,monitoring,community,Advertising,Adtech,Navigation",,True
2020953,Synoste Oy,"SYNOSTE - Lengthening bones, changing people's lives",Health,,2,"Örnstigen, FI-02620 Espoo, Finland",Örnstigen,,02620,Finland,Espoo,,,True
107071,Systems Maintenance Services,,Fintech,Media,2,"United States, Charlotte",,,,United States,Charlotte,"on-demand,Storage,video,Retail,consulting services,Messaging",,True
1342302,Systems Maintenance Services,"Offers data center maintenance, relocation, deployments, strategic sourcing, and other related services. SMS Systems Maintenance Services operates worldwide",,,2,"United States, Charlotte",,,,United States,Charlotte,consulting services,,True
1553627,T. A. Pai Management Institute,Indian management institute that supports the task of building professional management capabilities,Education,,8,"India, Bengaluru",,,560002,India,Bengaluru,,,True
1723413,T. A. Pai Management Institute,Indian management institute that supports the task of building professional management capabilities,Education,,4,"India, Bengaluru",,,560002,India,Bengaluru,outside tech,,True
1542784,TAC Security,Leading cyber security consulting partner that specializes in securing the it infrastructure of the leading enterprises,Security,,15,"India, Chandigarh",,,160002,India,Chandigarh,Testing,,True
2021897,TAC Security,TAC Security - Pioneer in Risk and Vulnerability Management,Security,,2,"Mumbai, MH, India",,,400001,India,Mumbai,"cybersecurity,Risk Management",,True
1296026,TAE Technologies,"Delivering sustainable solutions in power management, electric mobility, life sciences, and more",Energy,,2,"United States, Rancho Santa Margarita",,,,United States,Rancho Santa Margarita,"sustainable development goals,verified Unicorns and $1B exits,nuclear fusion",,True
2872287,TAE Technologies,,Health,Energy,2,"United States, Foothill Ranch",,,92610,United States,Foothill Ranch,,,True
153386,TMON,Leading social e-commerce platform offering all kinds of products,Marketing,,2,"Teheran-ro 114-gil, Daechi-dong, Gangnam-gu, Seoul, South Korea",,,135-282,South Korea,Seoul,"Mobile Shopping,platform,Social,Adtech",,True
2872316,TMON,타임커머스 티몬,,,2,"South Korea, Seoul",,,,South Korea,Seoul,,,True
951226,TMT Finance,"TMT Finance | News, insight and networking for telecoms investment globally",Media,,2,"United Kingdom, London",,,SW1A 2,United Kingdom,London,,,True
1231484,TMT Finance,"TMT Finance The leading source for exclusive news & events on telecom M&A, financing & investment globally",,,3,"United Kingdom, London",,,,United Kingdom,London,,,True
1738646,TVC,TVC - TV&communications systems,Media,Event Tech,2,"Gedimino pr. 44a, Vilnius 01400, Lithuania",Gedimino prospektas,,,Lithuania,Vilnius,,,True
1476244,TVC,Provides complete turnkey services for OB Vans coachbuilding and systems integration,Transportation,Telecom,4,"Dvaro g. 140, Šiauliai 76199, Lithuania",Dvaro gatvė,140,76199,Lithuania,Šiauliai,"Telecommunications,StartupLithuania,Broadcast,video",,True
2764168,Talga Resources,Talga Resources,Semiconductors,,2,"Am Klopferspitz 19, 82152 Planegg, Germany",Am Klopferspitz,19,82152,Germany,Planegg,,,True
1627979,Talga Resources,Focusing on battery anode and graphene additive products development,Energy,,2,"Australia, Perth",,,7300,Australia,Perth,,,True
26293,Tamoco,"Provides analytics and mobile proximity technology, specializing in NFC, Bluetooth, Wireless and QR",Enterprise Software,Telecom,2,"United Kingdom, London, Goodge Street, 41",Goodge Street,41,W1T 2PY,United Kingdom,London,"Business Intelligence,Telecommunications,internet of things,app,Printing,communication,platform,Analytics,SaaS,Adtech",,True
1464868,Tamoco,"Precise Location Data For Brands, Apps, Networks, Enterprise",Marketing,Telecom,2,"United Kingdom, London",,,SW1A 2,United Kingdom,London,app,,True
1453871,TandemHR Solutions,Tandem | The Performance Management Solution,Enterprise Software,,2,"Leinster St S, Dublin, Ireland",Leinster Street South,,,Ireland,Dublin,"computer,Performance Management,Consumer Electronics",,True
1859369,TandemHR Solutions,Our Tandem | Continuous Feedback,Enterprise Software,,2,"Dublin, Ireland",,,,Ireland,Dublin,,,True
1239589,Tanishvi Holdings,International Investment & Management company with investments in marketing and technology companies in UAE and India,,,3,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,,,True
1457941,Tanishvi Holdings,Tanishvi Holdings | International Investment & Management Co. | Dubai,Marketing,,2,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,branding,,True
1654200,Tarsadia Investments,TARSADIA,,,3,"United States, Newport Beach",,,92663,United States,Newport Beach,,,True
109427,Tarsadia Investments,Private investment firm providing capital and strategic support for companies with substantial growth potential,,,4,"United States, Newport Beach",,,,United States,Newport Beach,,,True
2086901,Taunt,Taunt - Give your fans a voice. Change the game.,Sports,,2,"Seattle, WA, United States",,,98104,United States,Seattle,,,True
1270781,Taunt,Esports fan competition platform,Education,,2,"Seattle, WA, United States",,,98104,United States,Seattle,"platform,game development,SaaS,Social",,True
1455545,TeamTalk,,Sports,,2,"London, United Kingdom",,,,United Kingdom,London,"financial service,sport",,True
1222440,TeamTalk,Application to fund the user's sports club and earn rewards on goods and services from local businesses in return,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
936055,Technion - Israel Institute of Technology,"The Technion – Israel Institute of Technology is a public research university in Haifa, Israel",,,8,"Haifa, Israel",,,,Israel,Haifa,Research,,True
144823,Technion - Israel Institute of Technology,,,,8,"United States, Urbana, West Illinois Street, 918",West Illinois Street,918,61801,United States,Urbana,,,True
1519412,Technische Universität Ilmenau,Public university its research and education is focused on engineering with strong links to economics and natural sciences,,,8,"Germany, Ilmenau",,,98693,Germany,Ilmenau,,,True
936927,Technische Universität Ilmenau,"Die Technische Universität Ilmenau ist DIE technische Universität in Thüringen mit 43 Studiengängen und mehr als 6.000 Studierenden.

http://t.co/Mc2AwPVs4M",,,8,"Newtonbau, Gustav-Kirchhoff-Straße 2, 98693 Ilmenau, Germany",Gustav-Kirchhoff-Straße,2,98693,Germany,Ilmenau,,,True
1224361,Technology From Ideas,Irish seed investment and commercialisation company,Security,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
1455723,Technology From Ideas,"tfi | technology from ideas - Innovation, Technology Development, IP Protection",Security,Fintech,2,"Charlemont Terrace, 6 Crofton Rd, Dún Laoghaire, Dublin, Ireland",Crofton Road,,,Ireland,Dublin,financial service,,True
935044,Telecom SudParis,"Télécom SudParis est une grande école qui forme des ingénieurs généralistes, ainsi que des ingénieurs de spécialité et des docteurs",,,8,"9 Rue Charles Fourier, 91000 Évry, France",Rue Charles Fourier,9,91000,France,Évry,Telecommunications,,True
1480930,Telecom SudParis,"French state-funded school for engineers located in évry, france",,,4,"France, Évry",,,91000,France,Évry,,,True
1986638,Terminus Technologies,TERMINUS GROUP,Robotics,,2,"Chaoyang, China, 100027",,,100027,China,Beijing,,,True
1476888,Terminus Technologies,"Developing exceptional products focused on AI cities, sustainable development, and robotics",Robotics,Enterprise Software,2,"Chaoyang, Beijing, China",,,,China,Beijing,"verified Unicorns and $1B exits,Information Technology",,True
1994137,Tettra,Internal Knowledge Base & Company Wiki Software | Tettra,Enterprise Software,,2,"285 Washington St, Somerville, MA 02143, USA",Washington Street,285,02143,United States,Somerville,,,True
1329427,Tettra,Organize and share your team's collective knowledge,Education,,2,"United States, Boston",,,,United States,Boston,,,True
1722430,The American School in London,School in london,,,16,"United Kingdom, London",,,SW1A 2,United Kingdom,London,,,True
1504469,The American School in London,School in london,,,8,"United Kingdom, London",,,SW1A 2,United Kingdom,London,,,True
74384,The Bureau Dubai,Dubai innovation startups incubator,,,3,"United Arab Emirates, Dubai, Souk Al Bahar Bridge",Souk Al Bahar Bridge,,,United Arab Emirates,Dubai,"workspace,Freelancers,cleaning,eco-friendly,Parking,ecologically friendly,cleaning services,Printing,Social,payment",,True
1457136,The Bureau Dubai,"Office Space for Rent Dubai, Serviced Offices - The Bureau Dubai",,,2,"United Arab Emirates, Dubai",,,,United Arab Emirates,Dubai,,,True
1840819,The Cluster,The Cluster Melbourne CBD - Coworking & Serviced Offices,,,14,"Australia, Melbourne, Queen St, 31",Queen St,31,3000,Australia,Melbourne,,,True
1877350,The Cluster,"The Cluster enables flexibility in the workplace, interaction with peers, accessibility to technology and work partnerships",Real Estate,,12,"31 Queen St, Melbourne VIC 3000, Australia",Queen Street,31,3000,Australia,Melbourne,"Commercial Real Estate,Real Estate,Collaboration",,True
1754289,The College Driver,"News, reviews, and advice to automotive shoppers",,,8,"United States, Rochester",,,14614,United States,Rochester,,,True
117825,The College Driver,College Driver | Car Reviews | Car Road Test | Car Test Reviews | Auto Shows and Reviews,Transportation,,2,"United States, Rochester",,,,United States,Rochester,"review,car,recommendation,Automotive",,True
921425,The Individuals' Venture Fund,"A venture capital firm that invests in early stage, private, internet related companies in the Silicon Valley",,,3,"Palo Alto, CA, USA",,,,United States,Palo Alto,"silicon,capital market",,True
103946,The Individuals' Venture Fund,ベンツのレンタカーや観光バスで旅行満喫【ウキウキ気分が大爆発】,Legal,,2,"United States, Palo Alto",,,,United States,Palo Alto,,,True
1337365,The John Marshall Law School,Educational institution that prepares students for work in legal fields,Real Estate,,8,"United States, Chicago",,,,United States,Chicago,,,True
1643840,The John Marshall Law School,Educational institution that prepares students for work in legal fields,,,4,"United States, Chicago",,,60602,United States,Chicago,outside tech,,True
